id,name,link
ev0013294,Arts International,https://www.imdb.com/event/ev0013294
ev0000043,Artur Brauner Award,https://www.imdb.com/event/ev0000043
ev0014390,Aruba International Film Festival,https://www.imdb.com/event/ev0014390
ev0002689,ARY Film Awards,https://www.imdb.com/event/ev0002689
ev0001305,ASCAP/PRS Awards,https://www.imdb.com/event/ev0001305
ev0003622,ASCAP Country Music Awards,https://www.imdb.com/event/ev0003622
ev0000044,ASCAP Film and Television Music Awards,https://www.imdb.com/event/ev0000044
ev0012108,ASCAP Film Scoring Workshop,https://www.imdb.com/event/ev0012108
ev0002268,Ascona Film Festival,https://www.imdb.com/event/ev0002268
ev0001879,ASEAN International Film Festival and Awards,https://www.imdb.com/event/ev0001879
ev0004228,ASECAN,https://www.imdb.com/event/ev0004228
ev0006100,As Film Festival,https://www.imdb.com/event/ev0006100
ev0005259,AS Film Festival,https://www.imdb.com/event/ev0005259
ev0012270,Asha International Film Festival,https://www.imdb.com/event/ev0012270
ev0003151,Asheville Cinema Festival,https://www.imdb.com/event/ev0003151
ev0001288,Asheville Film Festival,https://www.imdb.com/event/ev0001288
ev0000760,Ashland Independent Film Festival,https://www.imdb.com/event/ev0000760
ev0008645,Asia Artist Awards,https://www.imdb.com/event/ev0008645
ev0006104,Asian Academy Creative Awards,https://www.imdb.com/event/ev0006104
ev0002143,Asiana International Short Film Festival,https://www.imdb.com/event/ev0002143
ev0000046,Asian American Arts Foundation,https://www.imdb.com/event/ev0000046
ev0000047,Asian American International Film Festival,https://www.imdb.com/event/ev0000047
ev0011514,Asian Cinematography Awards,https://www.imdb.com/event/ev0011514
ev0001069,Asianet Film Awards,https://www.imdb.com/event/ev0001069
ev0002770,Asianet Kaveri Film Awards,https://www.imdb.com/event/ev0002770
ev0001546,Asian Film Awards,https://www.imdb.com/event/ev0001546
ev0002802,Asian Film Critics Association Awards,https://www.imdb.com/event/ev0002802
ev0015942,"Asian Film Festival, Los Angeles Hollywood",https://www.imdb.com/event/ev0015942
ev0003030,"Asian Film Festival, Reggio Emilia",https://www.imdb.com/event/ev0003030
ev0006115,Asian Film Festival Barcelona,https://www.imdb.com/event/ev0006115
ev0002400,Asian Film Festival of Dallas,https://www.imdb.com/event/ev0002400
ev0001389,Asian First Film Festival,https://www.imdb.com/event/ev0001389
ev0005743,Asian Media Awards,https://www.imdb.com/event/ev0005743
ev0001669,Asians On Film Festival,https://www.imdb.com/event/ev0001669
ev0002037,Asian Television Awards,https://www.imdb.com/event/ev0002037
ev0004365,Asian Viewers Television Awards,https://www.imdb.com/event/ev0004365
ev0005544,Asian World Film Festival,https://www.imdb.com/event/ev0005544
ev0002210,Asia-Pacific Child Rights Award,https://www.imdb.com/event/ev0002210
ev0000045,Asia-Pacific Film Festival,https://www.imdb.com/event/ev0000045
ev0003243,Asia Pacific International Filmmaker Festival & Awards,https://www.imdb.com/event/ev0003243
ev0001634,Asia Pacific Screen Awards,https://www.imdb.com/event/ev0001634
ev0004264,Asia Rainbow TV Awards,https://www.imdb.com/event/ev0004264
ev0004100,Asiatica Film Mediale,https://www.imdb.com/event/ev0004100
ev0003574,Asiavision Awards,https://www.imdb.com/event/ev0003574
ev0007519,Asia Web Awards,https://www.imdb.com/event/ev0007519
ev0005493,Asier Errasti. Eibar Short Film Festival,https://www.imdb.com/event/ev0005493
ev0000048,ASIFA/East Animation Festival,https://www.imdb.com/event/ev0000048
ev0002911,"Asociación Nacional de Actores, ANDA",https://www.imdb.com/event/ev0002911
ev0009267,Asolo Art Film Festival,https://www.imdb.com/event/ev0009267
ev0000049,Aspen Filmfest,https://www.imdb.com/event/ev0000049
ev0000050,Aspen Shortsfest,https://www.imdb.com/event/ev0000050
ev0003873,Association For International Broadcasting (AIB) Awards,https://www.imdb.com/event/ev0003873
ev0000773,Association for Library Service to Children,https://www.imdb.com/event/ev0000773
ev0004483,Association of Film and Television Producers,https://www.imdb.com/event/ev0004483
ev0004503,Association of Motion Picture Sound (AMPS),https://www.imdb.com/event/ev0004503
ev0001329,Association of Polish Filmmakers Critics Awards,https://www.imdb.com/event/ev0001329
ev0007914,Asterisco Festival Internacional de Cine LGBTIQ,https://www.imdb.com/event/ev0007914
ev0014555,Asti Film Festival,https://www.imdb.com/event/ev0014555
ev0001589,Astra Awards,https://www.imdb.com/event/ev0001589
ev0003159,Astra Film Festival Sibiu,https://www.imdb.com/event/ev0003159
ev0004983,AT&T Create-a-thon,https://www.imdb.com/event/ev0004983
ev0005319,AT&T Film Awards,https://www.imdb.com/event/ev0005319
ev0005349,ATAA Awards,https://www.imdb.com/event/ev0005349
ev0001139,ATAS Foundation College Television Awards,https://www.imdb.com/event/ev0001139
ev0004791,Athena Film Festival,https://www.imdb.com/event/ev0004791
ev0012172,Athens Animfest,https://www.imdb.com/event/ev0012172
ev0000051,"Athens Film Festival, Georgia, USA",https://www.imdb.com/event/ev0000051
ev0005764,Athens International Digital Film Festival,https://www.imdb.com/event/ev0005764
ev0000052,"Athens International Film and Video Festival, Ohio, USA",https://www.imdb.com/event/ev0000052
ev0000821,Athens International Film Festival,https://www.imdb.com/event/ev0000821
ev0003332,Athens Jewish Film Festival,https://www.imdb.com/event/ev0003332
ev0002438,Athens Outview Film Festival,https://www.imdb.com/event/ev0002438
ev0001188,Athens Panorama of European Cinema,https://www.imdb.com/event/ev0001188
ev0015348,Athens Video Dance Project,https://www.imdb.com/event/ev0015348
ev0004978,ATKV Veertjie Awards,https://www.imdb.com/event/ev0004978
ev0010492,Atlanta Comedy Film Festival,https://www.imdb.com/event/ev0010492
ev0001514,Atlanta DocuFest,https://www.imdb.com/event/ev0001514
ev0005289,Atlanta Film Critics Circle,https://www.imdb.com/event/ev0005289
ev0000053,Atlanta Film Festival,https://www.imdb.com/event/ev0000053
ev0003441,Atlanta Horror Film Festival,https://www.imdb.com/event/ev0003441
ev0004635,Atlanta International Documentary Film Festival,https://www.imdb.com/event/ev0004635
ev0003349,Atlanta Jewish Film Festival,https://www.imdb.com/event/ev0003349
ev0002065,Atlanta Philosophy Film Festival,https://www.imdb.com/event/ev0002065
ev0005154,Atlanta Sci-Fi Film Festival,https://www.imdb.com/event/ev0005154
ev0002327,Atlanta ShortsFest,https://www.imdb.com/event/ev0002327
ev0003186,Atlanta Underground Film Festival,https://www.imdb.com/event/ev0003186
ev0001327,Atlanta Urban Mediamakers Film Festival,https://www.imdb.com/event/ev0001327
ev0001628,Atlantic City Cinefest,https://www.imdb.com/event/ev0001628
ev0000054,Atlantic City Film Festival,https://www.imdb.com/event/ev0000054
ev0000055,Atlantic Film Festival,https://www.imdb.com/event/ev0000055
ev0014298,Atlantidoc,https://www.imdb.com/event/ev0014298
ev0006187,AtomaCon,https://www.imdb.com/event/ev0006187
ev0002332,ATOM Awards (Australian Teachers of Media Awards),https://www.imdb.com/event/ev0002332
ev0002031,"ATVC Awards, AR",https://www.imdb.com/event/ev0002031
ev0001039,Aubagne International Film Festival,https://www.imdb.com/event/ev0001039
ev0000056,Aubervilliers International Children's Film Festival,https://www.imdb.com/event/ev0000056
ev0005775,Auburn International Film Festival for Children and Young Adults,https://www.imdb.com/event/ev0005775
ev0004695,Auckland International Film Festival,https://www.imdb.com/event/ev0004695
ev0015907,Au Contraire Film Festival,https://www.imdb.com/event/ev0015907
ev0005375,Audience Awards,https://www.imdb.com/event/ev0005375
ev0002239,Audi Festival of German Films,https://www.imdb.com/event/ev0002239
ev0004252,AudioFile Earphones Award,https://www.imdb.com/event/ev0004252
ev0008119,Aurangabad International Film Festival,https://www.imdb.com/event/ev0008119
ev0003735,Aura Screenwriter Awards,https://www.imdb.com/event/ev0003735
ev0003057,Aurora Awards,https://www.imdb.com/event/ev0003057
ev0012567,Austin After Dark Film Festival,https://www.imdb.com/event/ev0012567
ev0005248,Austin Asian American Film Festival,https://www.imdb.com/event/ev0005248
ev0003700,Austin Comedy Short Film Festival,https://www.imdb.com/event/ev0003700
ev0001406,Austin Fantastic Fest,https://www.imdb.com/event/ev0001406
ev0001375,Austin Film Critics Association,https://www.imdb.com/event/ev0001375
ev0000057,Austin Film Festival,https://www.imdb.com/event/ev0000057
ev0000058,Austin Gay & Lesbian International Film Festival,https://www.imdb.com/event/ev0000058
ev0014301,Austin Indie Fest,https://www.imdb.com/event/ev0014301
ev0002266,Austin Indie Flix Showcase,https://www.imdb.com/event/ev0002266
ev0001181,Austin International Film Festival of the Americas,https://www.imdb.com/event/ev0001181
ev0014720,Austin Jewish Film Festival,https://www.imdb.com/event/ev0014720
ev0013442,Austin Micro Short Film Festival,https://www.imdb.com/event/ev0013442
ev0003543,Austin Revolution Film Festival,https://www.imdb.com/event/ev0003543
ev0005405,Austin Spotlight Film Festival,https://www.imdb.com/event/ev0005405
ev0005250,Austin Under The Stars Film Festival,https://www.imdb.com/event/ev0005250
ev0000059,Australasian Performing Rights Association,https://www.imdb.com/event/ev0000059
ev0004213,Australian Academy of Cinema and Television Arts (AACTA) Awards,https://www.imdb.com/event/ev0004213
ev0000060,Australian Cinematographers Society,https://www.imdb.com/event/ev0000060
ev0000977,Australian Comedy Awards,https://www.imdb.com/event/ev0000977
ev0001536,Australian Directors Guild,https://www.imdb.com/event/ev0001536
ev0002402,Australian Directors Guild Awards,https://www.imdb.com/event/ev0002402
ev0001210,Australian DVD and Video Industry Awards,https://www.imdb.com/event/ev0001210
ev0003128,Australian Film Critics Association Awards,https://www.imdb.com/event/ev0003128
ev0000062,Australian Film Institute,https://www.imdb.com/event/ev0000062
ev0000063,Australian Guild of Screen Composers,https://www.imdb.com/event/ev0000063
ev0000064,Australian Movie Convention,https://www.imdb.com/event/ev0000064
ev0003168,Australian Production Design Guild Awards,https://www.imdb.com/event/ev0003168
ev0001156,Australian Screen Directors' Association,https://www.imdb.com/event/ev0001156
ev0001624,Australian Screen Editors,https://www.imdb.com/event/ev0001624
ev0004371,Australian Screen Industry Network Awards,https://www.imdb.com/event/ev0004371
ev0000065,Australian Screen Sound Guild,https://www.imdb.com/event/ev0000065
ev0004904,Australians in Film Awards,https://www.imdb.com/event/ev0004904
ev0000066,Australian Writers' Guild,https://www.imdb.com/event/ev0000066
ev0004837,Austria International Film Festival,https://www.imdb.com/event/ev0004837
ev0000067,Austrian Film Archives,https://www.imdb.com/event/ev0000067
ev0001921,"Austrian Film Award, AT",https://www.imdb.com/event/ev0001921
ev0003665,Austrian Filmfestival,https://www.imdb.com/event/ev0003665
ev0000068,Austrian People's Education TV Award,https://www.imdb.com/event/ev0000068
ev0004532,Auteur Film Festival,https://www.imdb.com/event/ev0004532
ev0007262,"Auteur Film Festival, Serbia",https://www.imdb.com/event/ev0007262
ev0004804,AutFest,https://www.imdb.com/event/ev0004804
ev0002234,"Autores Awards, Portugal",https://www.imdb.com/event/ev0002234
ev0002338,Autrans Mountain Film Festival,https://www.imdb.com/event/ev0002338
ev0005998,Autumn Shorts Film Festival,https://www.imdb.com/event/ev0005998
ev0003109,AVA Digital Awards,https://www.imdb.com/event/ev0003109
ev0004738,Available Light Film Festival,https://www.imdb.com/event/ev0004738
ev0005451,Avalonia Festival,https://www.imdb.com/event/ev0005451
ev0000929,Avanca Film Festival,https://www.imdb.com/event/ev0000929
ev0013637,Avant Edge Film Festival,https://www.imdb.com/event/ev0013637
ev0001485,Avellino Neorealism Film Festival,https://www.imdb.com/event/ev0001485
ev0004436,AVIFF Art Film Festival,https://www.imdb.com/event/ev0004436
ev0000070,Avignon/New York Film Festival,https://www.imdb.com/event/ev0000070
ev0000069,Avignon Film Festival,https://www.imdb.com/event/ev0000069
ev0007127,Avilacine,https://www.imdb.com/event/ev0007127
ev0004964,Aviles Accion Film Festival,https://www.imdb.com/event/ev0004964
ev0005274,AVN Awards,https://www.imdb.com/event/ev0005274
ev0000071,Avoriaz Fantastic Film Festival,https://www.imdb.com/event/ev0000071
ev0004315,Avvantura Film Festival,https://www.imdb.com/event/ev0004315
ev0002990,Awards Circuit Community Awards,https://www.imdb.com/event/ev0002990
ev0000217,Awards of the Dutch Academy,https://www.imdb.com/event/ev0000217
ev0000361,Awards of the International Indian Film Academy,https://www.imdb.com/event/ev0000361
ev0000367,Awards of the Israeli Film Academy,https://www.imdb.com/event/ev0000367
ev0000971,Awards of the Israeli Television Academy,https://www.imdb.com/event/ev0000971
ev0000372,Awards of the Japanese Academy,https://www.imdb.com/event/ev0000372
ev0003162,"Awareness Film Festival, CA",https://www.imdb.com/event/ev0003162
ev0000072,AXIEM Awards,https://www.imdb.com/event/ev0000072
ev0013456,Ax Wound Film Festival,https://www.imdb.com/event/ev0013456
ev0001383,Aye Aye International Film Festival,https://www.imdb.com/event/ev0001383
ev0015148,Ayodhya Film Festival,https://www.imdb.com/event/ev0015148
ev0013454,Azure Lorica's Fan Film Awards,https://www.imdb.com/event/ev0013454
ev0003010,B'More QFest,https://www.imdb.com/event/ev0003010
ev0005218,B3 Biennial of the Moving Image,https://www.imdb.com/event/ev0005218
ev0002558,Babelgum Online Film Festival (BOFF),https://www.imdb.com/event/ev0002558
ev0013359,Babie Lato Filmowe,https://www.imdb.com/event/ev0013359
ev0002291,"Back in the Box, California",https://www.imdb.com/event/ev0002291
ev0000829,backup festival - new media in film,https://www.imdb.com/event/ev0000829
ev0001053,Badajoz Short Film Festival,https://www.imdb.com/event/ev0001053
ev0000076,Baden-Baden TV Film Festival,https://www.imdb.com/event/ev0000076
ev0000075,Bad Liebensteiner Film & Video Tage,https://www.imdb.com/event/ev0000075
ev0004185,Bad Theater Fest / Bad Film Fest,https://www.imdb.com/event/ev0004185
ev0001111,Baek Sang Art Awards,https://www.imdb.com/event/ev0001111
ev0000854,BAFTA/LA Britannia Awards,https://www.imdb.com/event/ev0000854
ev0001416,BAFTA/LA Student Film Awards,https://www.imdb.com/event/ev0001416
ev0000123,BAFTA Awards,https://www.imdb.com/event/ev0000123
ev0000124,"BAFTA Awards, Scotland",https://www.imdb.com/event/ev0000124
ev0000125,"BAFTA Awards, Wales",https://www.imdb.com/event/ev0000125
ev0002379,Bafta TV Craft,https://www.imdb.com/event/ev0002379
ev0001777,Baghdad International Film Festival,https://www.imdb.com/event/ev0001777
ev0001289,Bahamas International Film Festival,https://www.imdb.com/event/ev0001289
ev0000077,Bahia Days of International Cinema,https://www.imdb.com/event/ev0000077
ev0006871,Bai He,https://www.imdb.com/event/ev0006871
ev0001718,Baja International Film Festival,https://www.imdb.com/event/ev0001718
ev0002909,"Baja Web Fest, Tijuana",https://www.imdb.com/event/ev0002909
ev0013498,Baku International Short Film Festival,https://www.imdb.com/event/ev0013498
ev0004801,Baku International Tourism Film Festival,https://www.imdb.com/event/ev0004801
ev0003033,Bali International Film Festival (aka BALINALE),https://www.imdb.com/event/ev0003033
ev0015874,Balkan Film Food Festival,https://www.imdb.com/event/ev0015874
ev0005521,Balkan New Film Festival,https://www.imdb.com/event/ev0005521
ev0015877,Balkans Beyond Borders,https://www.imdb.com/event/ev0015877
ev0005945,Baltic Debuts Film Festival,https://www.imdb.com/event/ev0005945
ev0003020,Balticon Film Festival,https://www.imdb.com/event/ev0003020
